,H_TEAM,H_TEAM1,H_H/A,H_TEAM2,GAMEDATE,H_W/L,H_MIN,H_PTS,H_FGM,H_FGA,H_FG%,H_3PM,H_3PA,H_3P%,H_FTM,H_FTA,H_FT%,H_OREB,H_DREB,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PF,H_+/-,A_TEAM,A_TEAM1,A_H/A,A_TEAM2,GAMEDATE,A_W/L,A_MIN,A_PTS,A_FGM,A_FGA,A_FG%,A_3PM,A_3PA,A_3P%,A_FTM,A_FTA,A_FT%,A_OREB,A_DREB,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PF,A_+/-
7443,MIN,MIN,vs, POR,2018-01-15,W,48,112,46,92,50.0,12,28,42.9,8,11,72.7,9,34,43,28,12,11,4,16,16,POR,POR,@,MIN,2018-01-15,L,48,96,37,88,42.0,8,29,27.6,14,20,70.0,11,37,48,16,18,6,1,14,-16
7444,MIN,MIN,vs, HOU,2018-01-15,L,48,105,38,84,45.2,12,38,31.6,17,23,73.9,13,33,46,23,19,7,5,20,-20,HOU,HOU,@,MIN,2018-01-15,W,48,125,43,94,45.7,19,49,38.8,20,22,90.9,14,28,42,15,12,7,3,18,20
7445,MIN,MIN,vs,LAC,2018-01-15,W,48,113,39,73,53.4,10,19,52.6,25,28,89.3,5,28,33,26,14,9,9,21,2,LAC,LAC,@,MIN,2018-01-15,L,48,111,42,87,48.3,8,23,34.8,19,25,76.0,15,28,43,24,17,8,2,22,-2
7446,MIN,MIN,vs, PHI,2018-01-15,W,48,110,43,84,51.2,6,25,24.0,18,20,90.0,14,34,48,18,13,7,8,19,24,PHI,PHI,@,MIN,2018-01-15,L,48,86,31,83,37.3,9,32,28.1,15,19,78.9,13,27,40,15,17,9,2,17,-24
7447,MIN,MIN,vs, MEM,2018-01-15,L,48,87,31,80,38.8,12,29,41.4,13,16,81.3,10,39,49,20,20,8,3,20,-13,MEM,MEM,@,MIN,2018-01-15,W,48,100,35,82,42.7,12,28,42.9,18,25,72.0,10,33,43,26,12,11,9,20,13
7448,MIN,MIN,vs,LAL,2018-01-15,L,48,95,36,91,39.6,6,26,23.1,17,21,81.0,16,31,47,20,17,7,11,19,-17,LAL,LAL,@,MIN,2018-01-15,W,48,112,40,85,47.1,10,19,52.6,22,26,84.6,7,39,46,30,15,10,8,22,17
7449,MIN,MIN,vs,NYK,2018-01-15,W,48,115,44,89,49.4,11,22,50.0,16,22,72.7,15,20,35,26,14,15,2,23,16,NYK,NYK,@,MIN,2018-01-15,L,48,99,34,69,49.3,9,16,56.3,22,28,78.6,8,25,33,19,23,6,3,22,-16
7450,MIN,MIN,vs, DET,2018-01-15,L,48,97,40,78,51.3,5,22,22.7,12,18,66.7,6,32,38,23,21,11,4,20,-3,DET,DET,@,MIN,2018-01-15,W,48,100,39,83,47.0,8,25,32.0,14,20,70.0,11,26,37,25,19,10,2,21,3
7451,MIN,MIN,vs,LAC,2018-01-15,L,48,98,34,90,37.8,5,22,22.7,25,31,80.6,10,35,45,24,15,10,2,17,-4,LAC,LAC,@,MIN,2018-01-15,W,48,102,40,81,49.4,12,24,50.0,10,16,62.5,6,37,43,24,19,8,5,25,4
7452,MIN,MIN,vs, DET,2018-01-15,L,48,86,33,77,42.9,3,13,23.1,17,25,68.0,6,34,40,17,17,7,4,19,-10,DET,DET,@,MIN,2018-01-15,W,48,96,40,87,46.0,6,28,21.4,10,13,76.9,8,37,45,13,14,11,5,23,10
7453,MIN,MIN,vs, UTA,2018-01-15,L,48,95,35,89,39.3,14,45,31.1,11,21,52.4,12,39,51,13,14,5,9,20,-8,UTA,UTA,@,MIN,2018-01-15,W,48,103,35,86,40.7,14,33,42.4,19,27,70.4,13,38,51,22,11,7,6,21,8
7454,MIN,MIN,vs,DEN,2018-01-15,L,48,94,34,89,38.2,10,28,35.7,16,25,64.0,17,28,45,19,15,11,4,21,-7,DEN,DEN,@,MIN,2018-01-15,W,48,101,35,79,44.3,9,21,42.9,22,26,84.6,14,35,49,16,20,5,8,24,7
7455,MIN,MIN,vs,SAS,2018-01-15,L,48,92,37,90,41.1,4,13,30.8,14,22,63.6,11,23,34,16,12,12,3,17,-29,SAS,SAS,@,MIN,2018-01-15,W,48,121,46,84,54.8,13,21,61.9,16,18,88.9,14,39,53,26,20,6,11,22,29
7456,MIN,MIN,vs, BOS,2018-01-15,L,48,93,36,86,41.9,4,24,16.7,17,25,68.0,16,35,51,23,15,5,4,19,-6,BOS,BOS,@,MIN,2018-01-15,W,48,99,38,84,45.2,12,38,31.6,11,14,78.6,6,33,39,20,12,5,4,21,6
7457,MIN,MIN,vs, DEN,2018-01-15,L,48,101,35,79,44.3,9,32,28.1,22,26,84.6,8,32,40,24,18,8,3,15,-2,DEN,DEN,@,MIN,2018-01-15,W,48,103,42,89,47.2,14,35,40.0,5,6,83.3,9,31,40,29,14,12,4,22,2
7458,MIN,MIN,vs,BKN,2018-01-15,W,48,111,40,97,41.2,11,36,30.6,20,23,87.0,17,30,47,28,8,10,6,19,30,BKN,BKN,@,MIN,2018-01-15,L,48,81,31,78,39.7,5,16,31.3,14,20,70.0,10,37,47,7,20,5,2,18,-30
7459,MIN,MIN,vs,SAC,2018-01-15,L,48,101,37,90,41.1,6,17,35.3,21,27,77.8,15,22,37,23,10,10,7,24,-12,SAC,SAC,@,MIN,2018-01-15,W,48,113,40,81,49.4,8,26,30.8,25,30,83.3,14,36,50,24,19,4,2,19,12
7460,MIN,MIN,vs, ORL,2018-01-15,W,48,124,40,87,46.0,8,23,34.8,36,45,80.0,10,32,42,22,8,9,3,17,6,ORL,ORL,@,MIN,2018-01-15,L,48,118,46,91,50.5,12,37,32.4,14,22,63.6,7,37,44,28,15,4,4,31,-6
7461,MIN,MIN,vs, PHI,2018-01-15,W,48,100,36,78,46.2,3,12,25.0,25,27,92.6,8,33,41,20,17,8,7,25,5,PHI,PHI,@,MIN,2018-01-15,L,48,95,32,78,41.0,10,31,32.3,21,27,77.8,11,30,41,15,19,10,6,26,-5
7462,MIN,MIN,vs, PHX,2018-01-15,L,48,98,38,91,41.8,12,42,28.6,10,17,58.8,9,48,57,26,14,2,10,23,-2,PHX,PHX,@,MIN,2018-01-15,W,48,100,33,96,34.4,10,35,28.6,24,26,92.3,12,44,56,22,7,9,3,17,2
7463,MIN,MIN,vs,SAS,2018-01-15,L,53,109,42,89,47.2,7,14,50.0,18,24,75.0,12,41,53,21,18,4,10,32,-4,SAS,SAS,@,MIN,2018-01-15,W,53,113,37,93,39.8,10,32,31.3,29,36,80.6,14,31,45,18,13,8,3,21,4
7464,MIN,MIN,vs, MIA,2018-01-14,L,48,97,37,84,44.0,7,17,41.2,16,26,61.5,13,31,44,21,10,9,3,16,-12,MIA,MIA,@,MIN,2018-01-14,W,48,109,38,80,47.5,19,39,48.7,14,16,87.5,9,33,42,29,14,4,4,24,12
7465,MIN,MIN,vs, CHI,2018-01-14,W,48,111,42,103,40.8,7,34,20.6,20,23,87.0,21,38,59,22,14,7,5,23,15,CHI,CHI,@,MIN,2018-01-14,L,48,96,32,81,39.5,10,33,30.3,22,31,71.0,6,34,40,22,15,7,4,19,-15
7466,MIN,MIN,vs, ATL,2018-01-14,W,48,99,34,82,41.5,9,21,42.9,22,29,75.9,7,38,45,22,13,9,4,23,4,ATL,ATL,@,MIN,2018-01-14,L,48,95,31,82,37.8,8,31,25.8,25,35,71.4,15,38,53,14,14,10,7,20,-4
7467,MIN,MIN,vs,MIL,2018-01-14,L,48,86,31,81,38.3,3,14,21.4,21,34,61.8,14,24,38,19,19,11,6,22,-17,MIL,MIL,@,MIN,2018-01-14,W,48,103,40,85,47.1,5,16,31.3,18,19,94.7,13,30,43,22,19,12,7,22,17
7468,MIN,MIN,vs, PHX,2018-01-14,W,48,119,49,93,52.7,9,21,42.9,12,17,70.6,19,29,48,24,14,12,5,14,11,PHX,PHX,@,MIN,2018-01-14,L,48,108,43,85,50.6,13,26,50.0,9,12,75.0,11,26,37,25,16,6,1,20,-11
7469,MIN,MIN,vs,GSW,2018-01-14,L,48,94,32,81,39.5,5,18,27.8,25,31,80.6,23,32,55,19,22,4,6,15,-10,GSW,GSW,@,MIN,2018-01-14,W,48,104,40,79,50.6,12,18,66.7,12,17,70.6,6,26,32,26,11,16,3,23,10
7470,MIN,MIN,vs,DEN,2018-01-14,L,48,110,40,88,45.5,5,20,25.0,25,28,89.3,15,31,46,19,17,5,3,20,-7,DEN,DEN,@,MIN,2018-01-14,W,48,117,45,88,51.1,8,16,50.0,19,25,76.0,9,27,36,22,13,11,5,25,7
7471,MIN,MIN,vs, UTA,2018-01-14,L,48,103,36,81,44.4,7,19,36.8,24,25,96.0,10,29,39,26,15,8,2,23,-9,UTA,UTA,@,MIN,2018-01-14,W,48,112,40,79,50.6,4,18,22.2,28,34,82.4,12,30,42,19,12,9,3,21,9
7472,MIN,MIN,vs, WAS,2018-01-13,L,48,89,35,85,41.2,10,30,33.3,9,14,64.3,13,36,49,27,10,3,1,17,-3,WAS,WAS,@,MIN,2018-01-13,W,48,92,36,83,43.4,10,28,35.7,10,17,58.8,9,35,44,23,7,5,4,16,3
7473,MIN,MIN,vs, SAS,2018-01-13,W,48,128,50,99,50.5,18,41,43.9,10,15,66.7,13,35,48,33,9,12,6,18,39,SAS,SAS,@,MIN,2018-01-13,L,48,89,34,87,39.1,8,27,29.6,13,13,100.0,12,34,46,23,19,1,8,17,-39
7474,MIN,MIN,vs,MIL,2018-01-13,W,48,95,34,87,39.1,8,19,42.1,19,27,70.4,16,40,56,15,16,6,6,13,10,MIL,MIL,@,MIN,2018-01-13,L,48,85,34,93,36.6,5,18,27.8,12,16,75.0,13,34,47,14,12,10,14,24,-10
7475,MIN,MIN,vs, NYK,2018-01-13,L,48,104,34,77,44.2,4,19,21.1,32,39,82.1,11,29,40,17,15,9,5,17,-2,NYK,NYK,@,MIN,2018-01-13,W,48,106,41,91,45.1,13,32,40.6,11,15,73.3,12,27,39,24,14,8,3,26,2
7476,MIN,MIN,vs, ORL,2018-01-13,L,48,93,29,77,37.7,4,19,21.1,31,38,81.6,12,34,46,14,15,7,11,20,-3,ORL,ORL,@,MIN,2018-01-13,W,48,96,38,86,44.2,5,17,29.4,15,20,75.0,11,33,44,19,13,7,5,30,3
7477,MIN,MIN,vs, BOS,2018-01-13,L,48,109,37,82,45.1,9,28,32.1,26,32,81.3,9,30,39,19,16,6,2,18,-9,BOS,BOS,@,MIN,2018-01-13,W,48,118,40,85,47.1,17,44,38.6,21,21,100.0,7,33,40,30,14,9,3,25,9
7478,MIN,MIN,vs, MEM,2018-01-13,L,48,107,33,85,38.8,11,36,30.6,30,35,85.7,10,43,53,22,16,7,6,21,-8,MEM,MEM,@,MIN,2018-01-13,W,48,115,41,100,41.0,16,40,40.0,17,21,81.0,12,38,50,27,11,8,3,26,8
7479,MIN,MIN,vs,PHI,2018-01-13,L,48,77,30,84,35.7,3,17,17.6,14,17,82.4,11,39,50,17,19,8,5,21,-8,PHI,PHI,@,MIN,2018-01-13,W,48,85,32,82,39.0,5,24,20.8,16,25,64.0,13,36,49,15,19,12,7,17,8
7480,MIN,MIN,vs, LAC,2018-01-13,W,48,112,38,88,43.2,8,26,30.8,28,31,90.3,14,28,42,22,7,9,1,16,6,LAC,LAC,@,MIN,2018-01-13,L,48,106,37,73,50.7,15,34,44.1,17,22,77.3,8,29,37,21,16,3,7,26,-6
7481,MIN,MIN,vs, HOU,2018-01-13,W,48,103,36,82,43.9,11,22,50.0,20,28,71.4,13,29,42,22,14,11,7,16,12,HOU,HOU,@,MIN,2018-01-13,L,48,91,32,74,43.2,11,39,28.2,16,19,84.2,7,27,34,24,20,9,6,27,-12
7482,MIN,MIN,vs,CLE,2018-01-13,W,48,129,48,81,59.3,18,26,69.2,15,18,83.3,6,40,46,30,18,4,8,24,34,CLE,CLE,@,MIN,2018-01-13,L,48,95,34,88,38.6,5,21,23.8,22,25,88.0,9,20,29,21,9,9,3,16,-34
7483,MIN,MIN,vs,HOU,2018-01-13,L,53,112,45,97,46.4,3,10,30.0,19,27,70.4,14,29,43,23,14,12,5,26,-2,HOU,HOU,@,MIN,2018-01-13,W,53,114,38,78,48.7,12,32,37.5,26,31,83.9,7,35,42,19,23,3,3,28,2
7484,MIN,MIN,vs, POR,2018-01-13,L,48,103,38,83,45.8,5,15,33.3,22,26,84.6,13,32,45,24,14,3,4,24,-6,POR,POR,@,MIN,2018-01-13,W,48,109,39,77,50.6,10,20,50.0,21,30,70.0,8,32,40,23,15,7,3,21,6
7485,MIN,MIN,vs, CHA,2018-01-13,W,48,121,48,89,53.9,12,24,50.0,13,20,65.0,10,40,50,34,15,6,11,15,17,CHA,CHA,@,MIN,2018-01-13,L,48,104,40,98,40.8,12,33,36.4,12,15,80.0,13,27,40,27,10,7,1,15,-17
7486,MIN,MIN,vs, SAS,2018-01-12,L,48,91,36,82,43.9,7,20,35.0,12,18,66.7,11,30,41,19,15,4,2,20,-14,SAS,SAS,@,MIN,2018-01-12,W,48,105,39,74,52.7,11,24,45.8,16,19,84.2,3,32,35,21,11,8,3,20,14
7487,MIN,MIN,vs,CLE,2018-01-12,W,48,91,30,70,42.9,4,19,21.1,27,35,77.1,13,40,53,18,21,13,8,17,18,CLE,CLE,@,MIN,2018-01-12,L,48,73,30,87,34.5,7,24,29.2,6,9,66.7,11,30,41,15,20,15,2,24,-18
7488,MIN,MIN,vs,MIA,2018-01-12,L,48,82,24,82,29.3,5,22,22.7,29,39,74.4,17,28,45,13,19,11,1,15,-21,MIA,MIA,@,MIN,2018-01-12,W,48,103,43,78,55.1,4,18,22.2,13,19,68.4,7,37,44,23,20,11,8,28,21
7489,MIN,MIN,vs, LAC,2018-01-12,L,48,106,36,82,43.9,7,18,38.9,27,35,77.1,11,35,46,18,18,10,3,29,-4,LAC,LAC,@,MIN,2018-01-12,W,48,110,38,86,44.2,8,25,32.0,26,29,89.7,13,30,43,21,18,10,9,26,4
7490,MIN,MIN,vs,OKC,2018-01-12,L,48,103,39,93,41.9,8,18,44.4,17,26,65.4,15,25,40,21,12,9,5,20,-8,OKC,OKC,@,MIN,2018-01-12,W,48,111,40,77,51.9,6,17,35.3,25,27,92.6,3,39,42,27,15,7,12,25,8
7491,MIN,MIN,vs,GSW,2018-01-12,L,48,86,32,88,36.4,2,11,18.2,20,29,69.0,18,31,49,22,19,12,4,10,-16,GSW,GSW,@,MIN,2018-01-12,W,48,102,42,91,46.2,5,22,22.7,13,14,92.9,15,36,51,24,17,15,6,18,16
7492,MIN,MIN,vs, LAL,2018-01-12,W,53,123,46,93,49.5,7,19,36.8,24,31,77.4,14,33,47,30,15,4,4,20,1,LAL,LAL,@,MIN,2018-01-12,L,53,122,48,93,51.6,9,23,39.1,17,27,63.0,9,31,40,19,9,9,1,23,-1
7493,MIN,MIN,vs, DET,2018-01-12,L,48,90,37,78,47.4,3,16,18.8,13,20,65.0,7,30,37,19,12,4,2,16,-27,DET,DET,@,MIN,2018-01-12,W,48,117,42,84,50.0,14,29,48.3,19,23,82.6,11,31,42,23,7,6,1,23,27
7494,MIN,MIN,vs,DET,2018-01-12,W,48,109,42,81,51.9,7,16,43.8,18,22,81.8,13,29,42,21,15,7,11,24,10,DET,DET,@,MIN,2018-01-12,L,48,99,32,83,38.6,4,12,33.3,31,36,86.1,14,24,38,20,14,6,5,20,-10
7495,MIN,MIN,vs,POR,2018-01-12,W,48,90,32,81,39.5,1,12,8.3,25,33,75.8,20,36,56,22,18,13,3,19,8,POR,POR,@,MIN,2018-01-12,L,48,82,31,80,38.8,10,35,28.6,10,12,83.3,11,27,38,20,20,7,10,25,-8
7496,MIN,MIN,vs, DAL,2018-01-12,W,48,97,36,72,50.0,7,19,36.8,18,23,78.3,9,36,45,19,18,7,2,19,5,DAL,DAL,@,MIN,2018-01-12,L,48,92,37,81,45.7,11,31,35.5,7,9,77.8,6,27,33,23,11,6,5,22,-5
7497,MIN,MIN,vs,PHI,2018-01-12,W,48,106,37,96,38.5,7,20,35.0,25,29,86.2,17,28,45,23,16,9,2,15,7,PHI,PHI,@,MIN,2018-01-12,L,48,99,39,74,52.7,9,20,45.0,12,14,85.7,5,32,37,22,26,7,7,25,-7
7498,MIN,MIN,vs, GSW,2018-01-12,L,48,108,36,81,44.4,9,24,37.5,27,36,75.0,16,35,51,17,15,3,2,21,-8,GSW,GSW,@,MIN,2018-01-12,W,48,116,38,83,45.8,13,32,40.6,27,30,90.0,6,31,37,30,9,9,4,24,8
7499,MIN,MIN,vs, UTA,2018-01-12,L,48,116,40,91,44.0,15,41,36.6,21,26,80.8,15,27,42,18,12,9,3,19,-11,UTA,UTA,@,MIN,2018-01-12,W,48,127,47,83,56.6,16,35,45.7,17,22,77.3,11,34,45,23,16,4,7,22,11
7500,MIN,MIN,vs,DEN,2018-01-12,W,48,108,38,87,43.7,2,14,14.3,30,37,81.1,17,27,44,25,15,11,6,22,3,DEN,DEN,@,MIN,2018-01-12,L,48,105,42,83,50.6,7,16,43.8,14,24,58.3,12,30,42,24,19,8,5,30,-3
7501,MIN,MIN,vs,OKC,2018-01-12,L,48,92,36,78,46.2,1,7,14.3,19,29,65.5,9,22,31,21,16,11,9,16,-19,OKC,OKC,@,MIN,2018-01-12,W,48,111,45,88,51.1,6,24,25.0,15,20,75.0,16,31,47,23,19,11,6,23,19
7502,MIN,MIN,vs, PHI,2018-01-12,L,53,112,44,108,40.7,5,29,17.2,19,27,70.4,17,33,50,19,10,14,7,21,-6,PHI,PHI,@,MIN,2018-01-12,W,53,118,40,80,50.0,11,26,42.3,27,32,84.4,7,45,52,32,26,6,3,18,6
7503,MIN,MIN,vs, LAC,2018-01-12,L,48,117,38,85,44.7,10,41,24.4,31,37,83.8,7,32,39,17,18,9,3,26,-7,LAC,LAC,@,MIN,2018-01-12,W,48,124,39,79,49.4,11,25,44.0,35,39,89.7,8,37,45,16,19,5,2,30,7
7504,MIN,MIN,vs,LAL,2018-01-11,L,48,94,38,90,42.2,3,10,30.0,15,20,75.0,14,32,46,25,14,6,3,21,-6,LAL,LAL,@,MIN,2018-01-11,W,48,100,34,81,42.0,5,17,29.4,27,34,79.4,11,34,45,22,11,10,5,17,6
7505,MIN,MIN,vs, SAC,2018-01-11,W,48,119,46,82,56.1,10,21,47.6,17,20,85.0,8,31,39,29,10,12,9,19,23,SAC,SAC,@,MIN,2018-01-11,L,48,96,36,87,41.4,14,33,42.4,10,12,83.3,15,27,42,24,14,4,2,21,-23
7506,MIN,MIN,vs,DAL,2018-01-11,W,53,114,41,94,43.6,6,23,26.1,26,32,81.3,17,31,48,28,16,15,5,18,8,DAL,DAL,@,MIN,2018-01-11,L,53,106,39,84,46.4,7,14,50.0,21,25,84.0,11,30,41,24,20,10,8,29,-8
7507,MIN,MIN,vs, DEN,2018-01-11,L,48,100,36,77,46.8,4,10,40.0,24,31,77.4,10,21,31,21,10,6,6,24,-12,DEN,DEN,@,MIN,2018-01-11,W,48,112,41,73,56.2,10,18,55.6,20,27,74.1,10,29,39,24,15,9,6,26,12
7508,MIN,MIN,vs, PHX,2018-01-11,L,48,106,40,95,42.1,9,27,33.3,17,24,70.8,10,21,31,21,7,14,8,19,-2,PHX,PHX,@,MIN,2018-01-11,W,48,108,33,72,45.8,11,24,45.8,31,35,88.6,13,39,52,22,27,4,3,21,2
7509,MIN,MIN,vs, HOU,2018-01-11,L,53,109,41,92,44.6,7,21,33.3,20,27,74.1,13,42,55,29,22,9,6,21,-2,HOU,HOU,@,MIN,2018-01-11,W,53,111,39,96,40.6,17,51,33.3,16,20,80.0,10,37,47,25,17,14,4,22,2
7510,MIN,MIN,vs, SAC,2018-01-11,W,48,132,48,96,50.0,10,27,37.0,26,30,86.7,11,47,58,37,11,10,7,24,27,SAC,SAC,@,MIN,2018-01-11,L,48,105,38,90,42.2,14,38,36.8,15,23,65.2,6,32,38,20,15,5,4,27,-27
7511,MIN,MIN,vs,POR,2018-01-11,W,48,120,46,93,49.5,7,19,36.8,21,26,80.8,12,41,53,27,12,8,1,19,11,POR,POR,@,MIN,2018-01-11,L,48,109,40,94,42.6,14,40,35.0,15,19,78.9,10,35,45,19,13,5,4,27,-11
7512,MIN,MIN,vs, SAC,2018-01-10,W,48,99,39,82,47.6,6,18,33.3,15,16,93.8,14,35,49,25,18,2,6,19,4,SAC,SAC,@,MIN,2018-01-10,L,48,95,38,81,46.9,7,23,30.4,12,17,70.6,8,23,31,22,13,10,2,19,-4
7513,MIN,MIN,vs, POR,2018-01-10,W,48,108,42,91,46.2,7,19,36.8,17,21,81.0,11,21,32,19,10,6,2,14,1,POR,POR,@,MIN,2018-01-10,L,48,107,46,84,54.8,10,24,41.7,5,5,100.0,7,33,40,26,17,6,8,19,-1
7514,MIN,MIN,vs, NOP,2018-01-10,L,48,99,36,95,37.9,10,39,25.6,17,27,63.0,12,31,43,20,11,9,3,18,-8,NOP,NOP,@,MIN,2018-01-10,W,48,107,38,86,44.2,14,33,42.4,17,21,81.0,11,44,55,23,19,6,4,19,8
7515,MIN,MIN,vs, PHX,2018-01-10,W,48,115,42,86,48.8,7,19,36.8,24,25,96.0,11,30,41,26,19,8,7,25,7,PHX,PHX,@,MIN,2018-01-10,L,48,108,37,82,45.1,9,21,42.9,25,35,71.4,8,26,34,16,17,11,5,23,-7
7516,MIN,MIN,vs, DET,2018-01-10,L,53,123,45,103,43.7,9,33,27.3,24,29,82.8,11,38,49,22,7,8,4,27,-6,DET,DET,@,MIN,2018-01-10,W,53,129,46,94,48.9,20,48,41.7,17,28,60.7,8,36,44,26,13,3,2,25,6
7517,MIN,MIN,vs,OKC,2018-01-10,W,48,99,37,84,44.0,9,20,45.0,16,23,69.6,12,33,45,27,15,6,6,19,6,OKC,OKC,@,MIN,2018-01-10,L,48,93,33,82,40.2,5,20,25.0,22,26,84.6,11,32,43,17,16,10,6,24,-6
7518,MIN,MIN,vs,IND,2018-01-10,L,48,96,36,77,46.8,5,11,45.5,19,24,79.2,9,34,43,23,16,8,1,19,-4,IND,IND,@,MIN,2018-01-10,W,48,100,42,84,50.0,6,19,31.6,10,14,71.4,8,28,36,25,13,9,6,17,4
7519,MIN,MIN,vs,UTA,2018-01-10,L,48,107,37,87,42.5,10,20,50.0,23,29,79.3,15,28,43,19,20,7,6,30,-5,UTA,UTA,@,MIN,2018-01-10,W,48,112,37,75,49.3,1,10,10.0,37,44,84.1,11,34,45,25,18,14,11,24,5
7520,MIN,MIN,vs, SAS,2018-01-10,L,48,83,30,72,41.7,3,10,30.0,20,25,80.0,8,23,31,19,14,5,2,17,-25,SAS,SAS,@,MIN,2018-01-10,W,48,108,44,82,53.7,10,24,41.7,10,14,71.4,14,33,47,24,17,7,9,14,25
7521,MIN,MIN,vs, SAC,2018-01-10,L,48,105,36,79,45.6,12,32,37.5,21,26,80.8,12,30,42,18,13,5,4,21,-4,SAC,SAC,@,MIN,2018-01-10,W,48,109,42,80,52.5,15,29,51.7,10,14,71.4,6,28,34,27,11,7,3,23,4
7522,MIN,MIN,vs, DET,2018-01-10,W,48,111,38,88,43.2,11,41,26.8,24,28,85.7,12,36,48,25,12,6,5,16,10,DET,DET,@,MIN,2018-01-10,L,48,101,45,93,48.4,8,35,22.9,3,8,37.5,7,37,44,29,15,5,2,20,-10
7523,MIN,MIN,vs,OKC,2018-01-10,L,48,100,39,87,44.8,3,22,13.6,19,26,73.1,10,30,40,22,12,4,2,24,-4,OKC,OKC,@,MIN,2018-01-10,W,48,104,35,78,44.9,5,16,31.3,29,31,93.5,8,34,42,18,17,6,5,26,4
7524,MIN,MIN,vs,HOU,2018-01-10,L,48,84,32,84,38.1,7,28,25.0,13,17,76.5,12,38,50,18,14,10,4,12,-3,HOU,HOU,@,MIN,2018-01-10,W,48,87,33,81,40.7,9,31,29.0,12,15,80.0,7,40,47,19,17,7,2,19,3
7525,MIN,MIN,vs, IND,2018-01-10,L,48,88,35,75,46.7,4,12,33.3,14,18,77.8,9,24,33,22,22,14,2,16,-14,IND,IND,@,MIN,2018-01-10,W,48,102,40,80,50.0,9,26,34.6,13,14,92.9,10,29,39,25,23,10,2,13,14
7526,MIN,MIN,vs, ATL,2018-01-10,W,48,104,37,82,45.1,15,31,48.4,15,18,83.3,11,29,40,26,15,11,3,19,14,ATL,ATL,@,MIN,2018-01-10,L,48,90,35,83,42.2,8,32,25.0,12,17,70.6,17,29,46,20,19,8,7,19,-14
7527,MIN,MIN,vs,NOH,2018-01-10,W,48,113,41,77,53.2,11,23,47.8,20,25,80.0,6,33,39,29,14,8,6,17,15,NOH,NOH,@,MIN,2018-01-10,L,48,98,36,85,42.4,3,11,27.3,23,27,85.2,13,26,39,23,10,8,4,25,-15
7528,MIN,MIN,vs,WAS,2018-01-10,W,48,120,42,85,49.4,5,15,33.3,31,38,81.6,14,30,44,20,5,10,2,12,22,WAS,WAS,@,MIN,2018-01-10,L,48,98,38,83,45.8,8,21,38.1,14,17,82.4,9,26,35,18,13,3,1,25,-22
7529,MIN,MIN,vs, DEN,2018-01-10,W,53,128,47,90,52.2,12,29,41.4,22,30,73.3,7,35,42,27,6,4,7,26,3,DEN,DEN,@,MIN,2018-01-10,L,53,125,42,91,46.2,15,39,38.5,26,31,83.9,11,37,48,26,9,3,2,24,-3
7530,MIN,MIN,vs, ATL,2018-01-10,L,53,120,44,98,44.9,11,32,34.4,21,38,55.3,16,31,47,28,14,14,9,26,-3,ATL,ATL,@,MIN,2018-01-10,W,53,123,47,100,47.0,16,35,45.7,13,20,65.0,17,41,58,32,24,10,6,33,3
7531,MIN,MIN,vs, CLE,2018-01-10,L,48,88,33,93,35.5,8,37,21.6,14,19,73.7,14,26,40,17,18,17,8,29,-6,CLE,CLE,@,MIN,2018-01-10,W,48,94,32,77,41.6,4,20,20.0,26,36,72.2,14,46,60,13,29,9,4,21,6
7532,MIN,MIN,vs,DEN,2018-01-10,L,48,113,42,86,48.8,7,17,41.2,22,25,88.0,13,29,42,29,19,6,6,26,-6,DEN,DEN,@,MIN,2018-01-10,W,48,119,39,85,45.9,8,22,36.4,33,43,76.7,13,21,34,25,13,13,4,21,6
7533,MIN,MIN,vs,PHX,2018-01-10,W,48,111,45,89,50.6,5,18,27.8,16,26,61.5,11,40,51,27,10,2,3,14,4,PHX,PHX,@,MIN,2018-01-10,L,48,107,45,97,46.4,2,17,11.8,15,24,62.5,11,35,46,29,5,7,5,23,-4
7534,MIN,MIN,vs,MIA,2018-01-09,L,48,101,39,83,47.0,11,29,37.9,12,20,60.0,12,37,49,21,25,11,4,22,-2,MIA,MIA,@,MIN,2018-01-09,W,48,103,46,93,49.5,3,14,21.4,8,14,57.1,9,33,42,29,15,14,6,21,2
7535,MIN,MIN,vs,DAL,2018-01-09,L,48,98,36,79,45.6,6,23,26.1,20,23,87.0,12,34,46,22,18,6,4,15,-2,DAL,DAL,@,MIN,2018-01-09,W,48,100,41,86,47.7,6,24,25.0,12,14,85.7,9,30,39,33,11,12,5,20,2
7536,MIN,MIN,vs, UTA,2018-01-09,W,48,94,36,77,46.8,5,10,50.0,17,27,63.0,13,34,47,27,12,13,3,16,14,UTA,UTA,@,MIN,2018-01-09,L,48,80,28,80,35.0,10,39,25.6,14,20,70.0,15,29,44,15,19,8,8,24,-14
7537,MIN,MIN,vs, MIL,2018-01-09,W,48,116,43,77,55.8,13,25,52.0,17,21,81.0,8,26,34,30,11,8,5,17,17,MIL,MIL,@,MIN,2018-01-09,L,48,99,40,74,54.1,8,18,44.4,11,17,64.7,7,22,29,22,14,4,4,19,-17
